"","jump","5","10","15","20","25","30","35","40","45","50","55","60","65","70","75","80","85","90","95","100","105","110","115","120","125","130","135","140","145","150","155","160","165","170","175","180"
"10",0.00458917835671343,3.22527258856984,3.20860015990081,3.57463743307738,2.95197065720838,3.05792300019572,2.99635176905433,3.80960510442015,3.12525037256024,3.12707417905513,3.31552610372005,3.00904842804069,2.18130872867437,3.68742898371332,2.61393987330801,2.22683894426282,3.19598336081457,3.14664801717968,2.71408392229277,2.17995022888254,2.50380113726475,2.21542112006277,2.27565783288766,1.95067310801461,2.28176879701837,2.22802079133637,2.1732054002467,2.43853978041514,2.19699704425771,1.90260322491899,2.04650433164753,2.03444127437016,1.64705775767543,1.68372377779094,1.90058740214081,1.4642496316271,1.65701704405538
"11",0.00498797595190381,3.34198961981489,3.32977638049789,3.68437406012594,3.06275558591869,3.1568810020665,3.0993274933348,3.93223613370773,3.22564910720549,3.22391443014928,3.43322005320127,3.11994259269744,2.26364164426886,3.81382593223038,2.73642122698905,2.32888750242083,3.29893067201472,3.25170877992789,2.80645583113459,2.26660203947034,2.6145150392355,2.32053009399998,2.36243983500101,2.03215650323047,2.36795146828132,2.31798441225754,2.24766615034959,2.52699524085965,2.27369490910843,1.97914063784536,2.12434601177509,2.10580685509245,1.70960812347132,1.74687979147881,1.97514935352036,1.52852504225751,1.72538484243015
"12",0.00538677354709419,3.46064928242052,3.45263149832213,3.79452435049387,3.17549900271769,3.25668344825353,3.20430522606776,4.0553344300364,3.32724058064944,3.32105597079813,3.5514734140866,3.23195254612499,2.34819901806479,3.94110922096246,2.86100428982922,2.43309378661888,3.40260144447352,3.35750304664955,2.90032139108494,2.35543334509768,2.72726505512096,2.4285855559073,2.45079093379216,2.11597556899348,2.45582545712866,2.40966428909154,2.32343689026565,2.61695987598051,2.35144942936154,2.05697699131756,2.20380898424173,2.17794916395957,1.77309090344047,1.81093576961224,2.05080931815402,1.59399344147536,1.79556834658495
"13",0.00578557114228457,3.58082400316419,3.57747452173844,3.90505864379263,3.29003792770479,3.3576652442431,3.3105530557539,4.17885511569148,3.43038219353475,3.41844227611985,3.66999208940731,3.34492737337502,2.43439303997981,4.06945823923182,2.98810426148479,2.53930435570072,3.50719885187635,3.46405229804503,2.99505141601965,2.44597452807934,2.84200443515701,2.53976276754998,2.5415624270351,2.20127823077075,2.54503805659191,2.50273719548899,2.40037500177481,2.70840612553661,2.43063127576387,2.13616494356015,2.28440397152669,2.25084867038157,1.83749632669921,1.87592038812417,2.12765804545298,1.66045194981863,1.86710989927925
"14",0.00618436873747495,3.70276918791108,3.70459240020715,4.01601453858267,3.40589591911121,3.45951110530533,3.41791732430284,4.30273817396223,3.53505888651094,3.51604670231741,3.78863126058528,3.45881825113419,2.52205822080654,4.19858209576078,3.11762390968916,2.64748422696542,3.61247332113186,3.57144880321677,3.09062317443923,2.5379088607862,2.9589048958942,2.65319871699521,2.6337592016321,2.28804916796405,2.63533406763671,2.59717106901448,2.47821657139515,2.80085962895869,2.51098145986923,2.21734641961325,2.36618081452117,2.32475104814784,1.90333768705001,1.94222511103817,2.20603754713922,1.72787144216442,1.93982201666435
"15",0.00658316633266533,3.82680708844771,3.83317744005169,4.12708472370485,3.5230284810393,3.56204823741528,3.52677456549413,4.42667907136048,3.640809590192,3.61374988043787,3.90729600635953,3.57394204788728,2.61130796037913,4.32820747679828,3.2487710789474,2.75839540789275,3.71821595339868,3.67928895785695,3.18727603569878,2.63142999297293,3.07840285111519,2.76885656532945,2.72736980391348,2.37705359358004,2.7267259772287,2.69362150538318,2.55695935318263,2.8943588133693,2.5922863087461,2.29971287984487,2.44971417786974,2.39947427319516,1.97013193928738,2.00932584822475,2.28534916161033,1.79667574391555,2.01379020777223
"16",0.00698196392785571,3.95213923186805,3.96319944584133,4.23823562314694,3.64191841101869,3.66536576430944,3.63696673351272,4.55061966653712,3.74766590118748,3.71144214705081,4.02582398693119,3.68980418126862,2.70273574861758,4.45829219312665,3.381462685831,2.8712307175919,3.8244410596158,3.78752872063021,3.28487511119716,2.72693524487608,3.19960905168576,2.88748994371904,2.8230166477859,2.46759167125933,2.8196675756065,2.79127434989736,2.63710088208963,2.98935781270895,2.6745262843874,2.38324612153734,2.53424415159263,2.4748217762743,2.03775401215998,2.07720479690644,2.36556531717354,1.86631454022024,2.08944515709612
"17",0.00738076152304609,4.07873676433194,4.09537263677528,4.34935836000208,3.76195933734595,3.76958718367627,3.74809284740284,4.67438225774017,3.85618295068861,3.80908572723824,4.14402248072279,3.80634216065557,2.79558147454975,4.5888123460569,3.51618090979499,2.98583242057888,3.93114162889333,3.89619753092133,3.38316215756162,2.82368998114796,3.32246579167346,3.00855288239561,2.92032119631695,2.55945883515305,2.91352106640905,2.89007556331386,2.71806996068613,3.0851770206922,2.75814307160101,2.46834857695921,2.61975249620199,2.55080218810518,2.10646559511348,2.14605513291042,2.44696804897093,1.93674063712062,2.16616447123029
"18",0.00777955911823647,4.20725511584213,4.22889954511603,4.46029953844606,3.88298898896435,3.87436308515514,3.86025831365829,4.79776049787608,3.96563619002123,3.90653283866076,4.26183163294977,3.92353568735725,2.88983337692927,4.71944351683051,3.65211261947307,3.1021557076699,4.0380510772234,4.00509012555154,3.48212453523481,2.92167238692696,3.44722948899056,3.1315849102159,3.01893952005228,2.65297008676858,3.00825713970412,2.99015428271812,2.79985458217105,3.1817930168814,2.84261350408603,2.55481377392294,2.70665881138182,2.62765296845204,2.17621758250594,2.21582629261225,2.52931435674149,2.00800549497818,2.24392947288037
"19",0.00817835671342685,4.33690190135682,4.36362220528088,4.57103277777082,4.00503500852687,3.97967664118343,3.9737219639825,4.92073415866645,4.07600676081668,4.00372106313042,4.37916993459569,4.04154134734538,2.98584886154481,4.85013059294834,3.78901464814955,3.22082299928292,4.14513712542041,4.11409104018438,3.58207272570255,3.02143574907606,3.57389014044546,3.25653629333845,3.11908438370185,2.74821628569152,3.1040511031335,3.09164777992904,2.8826601973095,3.27952045682153,2.92788877848594,2.64230916624975,2.79460256428606,2.70499592791591,2.24669059510209,2.28625781408015,2.6123691581617,2.08024597118924,2.32303082793279
"20",0.00857715430861723,4.4675573614694,4.49980337504124,4.68142868068043,4.1282769640881,4.08575878699946,4.08791941721818,5.04320613150741,4.18765679041792,4.10063953829812,4.49584477612665,4.16001665526288,3.08365069558801,4.98073169351864,3.92687094799862,3.34111797238893,4.25234885727774,4.22315349698982,3.68256050616393,3.12246278923552,3.70186540185222,3.38425559979076,3.22112332910166,2.84461984471982,3.20085871751655,3.19405115700457,2.96649344385606,3.37801207055578,3.01404020896623,2.73087330278671,2.88336394274581,2.78281197134594,2.31794195556894,2.35733035465849,2.69613182099911,2.15309715035539,2.40337369151611
"21",0.00897595190380761,4.59949090453611,4.63740929397099,4.79124237780577,4.25219776879247,4.19234478480415,4.20282795361111,5.16465464095605,4.30029257688499,4.19721304957584,4.61160154242675,4.27892830144153,3.18277484796814,5.11104601176731,4.06558257448623,3.46288411451718,4.35952607917912,4.33211792742689,3.78356698319049,3.22454440949936,3.83108990847984,3.51369430224612,3.32435710275135,2.94215672252363,3.29836109486259,3.29732181912485,3.05106212095195,3.4770957413979,3.1012159579304,2.82095126661767,2.97308797919141,2.86121600750956,2.39026210582921,2.42932223294244,2.7808228935912,2.22652850759097,2.48464056183583
"22",0.009374749498998,4.73251541405098,4.77594988843213,4.90058194134411,4.37674344684281,4.29935870579968,4.31877724471649,5.28531629041434,4.41368598371496,4.29319586159476,4.72654635287338,4.39827818428283,3.28320452458968,5.24104024323488,4.20463740459833,3.58606729454278,4.46662781831494,4.44091046406704,3.88520857889245,3.32784824922165,3.96181344634071,3.64472448994794,3.42876944524118,3.04145527658318,3.39652697493699,3.40165426981412,3.1363535808381,3.5768647561299,3.1890410195831,2.91190960447023,3.0638563580934,2.9401163110012,2.46318864406254,2.50189146213358,2.86600765056859,2.300631072296,2.5668110090171
"23",0.00977354709418838,4.86626750213774,4.91538922812753,5.00941847280531,4.50197491326523,4.40687760772527,4.43530195180723,5.40514019555986,4.527939882927,4.38872806433923,4.84061626626692,4.51810263393611,3.38548548895158,5.37063583665015,4.34393315921299,3.71112903303741,4.57355144045815,4.54949106585759,3.98740604331419,3.43252275551313,4.09374823852837,3.77744474705508,3.53498736638101,3.14173580653494,3.49557954160127,3.50683221087238,3.22272183680315,3.67729337758102,3.27748551140116,3.00372623809126,3.15526369055807,3.01936631624409,2.53670829786051,2.57497456749995,2.95165241862142,2.37533878235118,2.65030511785034
"24",0.0101723446893788,5.0007647709601,5.0561366926609,5.11720087148474,4.62772337196025,4.51492699970332,4.55232133187302,5.52363248029355,4.64317680355113,4.48378617970114,4.95367813285526,4.63821103966771,3.48914428595414,5.49937332340094,4.48327566856987,3.83746197446597,4.68013215660797,4.65768002441936,4.08998385937828,3.53805747196742,4.22656356094084,3.912144484299,3.6423853894169,3.24294506303395,3.59519537529461,3.6126204452299,3.30979309020242,3.77810063503715,3.36666565627013,3.0966768164468,3.24728751185418,3.09894881782008,2.61110379185053,2.64862730625596,3.03782596559358,2.45046156142583,2.73464667540842
"25",0.0105711422845691,5.13615624641691,5.19755644615441,5.22427092171583,4.75377015168369,4.62332114840064,4.66994943593097,5.64073877148637,4.75899389367676,4.57813394448963,5.06529210522497,4.75858073169205,3.59398922095485,5.6274437101158,4.6223220046656,3.96491689897189,4.78640092900715,4.76535121685826,4.19292238190416,3.64442433688399,4.36019036689901,4.0480566097616,3.75082342034024,3.3453471099172,3.69527434873718,3.71897464702189,3.39750050645959,3.87926108552152,3.45647535823415,3.19056767438294,3.34021439534033,3.1789994789958,2.6860690835348,2.72290032872112,3.1243854507415,2.52597203026239,2.81976031264257
"26",0.0109699398797595,5.27197663790046,5.33959603794872,5.33061135202314,4.880059876837,4.73205064776514,4.7880145686192,5.75667043861068,4.87536789477391,4.67176230135664,5.17577969227494,4.87922192834121,3.70005977886144,5.75480140936246,4.76096291702658,4.09343104848994,4.89232610652465,4.87255725589518,4.29636347355573,3.75197202820033,4.49477909552941,4.18511002295164,3.86057596385258,3.44876110867768,3.79582290615078,3.82603831627144,3.48594465673919,3.98086767355805,3.5467180345434,3.28515922136488,3.4336094236368,3.25928918700903,2.76150951757488,2.79755639326818,3.211177299625,2.60195488210574,2.90573911041571
"27",0.0113687374749499,5.40818873464735,5.48236769228448,5.43577699228683,5.00652936335982,4.84128526042595,4.90634750188273,5.87128491870392,4.9925216022234,4.76479339783228,5.2850983007964,5.00012535259263,3.80782093694903,5.88104094114308,4.89909170225202,4.22328659399805,4.99750683834847,4.97926206567833,4.40006045361139,3.86025192723019,4.62995941486078,4.3234648346396,3.97163455372753,3.55287736136796,3.8968698472753,3.93348060822693,3.57521599126448,4.08263829596537,3.63735910032004,3.38047172757555,3.52742692653731,3.3398032246207,2.83754549853489,2.87257477989139,3.29816695038081,2.67826335246563,2.99270831146326
"28",0.0117675350701403,5.54483426707977,5.62568457735666,5.53983468916928,5.13298154148767,4.95082781249625,5.02494441555826,5.9837362305091,5.11010743336703,4.85721160845149,5.39320638319634,5.12119635827475,3.9166180242739,6.00607818527152,5.03597015587009,4.35400167901846,5.1021620983245,5.08498915588802,4.50399110194649,3.96914957555764,4.76557493786169,4.46292580071943,4.08358010430691,3.65771133717116,3.9981715323087,4.041229113131,3.66502869024026,4.18454629275463,3.72847200252498,3.47675235530963,3.62175531732633,3.42057353614293,2.9141323763419,2.94804723936419,3.38532181349043,2.75481965011656,3.08031401995682
"29",0.0121663326653307,5.68165066422599,5.76933149941516,5.64298052914799,5.25934798142728,5.06065357847186,5.14373183113832,6.09472764253652,5.22805429266401,4.94857912866081,5.49948744315897,5.24242292484465,4.02642210306499,6.13010772939978,5.17182083454255,4.48544133489468,5.206267714395,5.19002598801272,4.60818182030372,4.07875249135898,4.90155721229633,4.60310309985952,4.19641069172209,3.7634503608243,4.09969368599584,4.14925706529364,3.75536728725265,4.28655454161967,3.81984827829399,3.5735761423307,3.71644359159807,3.5015572727516,2.99107850479492,3.02383489399,3.47248046070077,2.83160128480974,3.16853419930409
"30",0.012565130260521,5.81854905905796,5.91327789028851,5.74497248043327,5.38555147809932,5.170837501771,5.26255332178575,6.20422441608113,5.34640930947633,5.03927662938109,5.60441097927741,5.36382223817355,4.13742183655956,6.25303526871186,5.306551378505,4.61753550987281,5.3094982291665,5.29434782847367,4.71257579604267,4.1890210038043,5.03787643035514,4.74392001718569,4.3105804114795,3.86964992857126,4.20142471506063,4.25749924066223,3.84642690662064,4.38853149179353,3.91140935093246,3.67092119442374,3.81135253672812,3.58267458646992,3.06839608495401,3.09985498169586,3.55960802862954,2.90865917663815,3.25755070727019
"31",0.0129639278557114,5.95545724989145,6.05747793648045,5.84543402857461,5.5113228748874,5.2813787513465,5.38138315897279,6.3115056426003,5.4650601821596,5.12930017203586,5.7079804988827,5.4853817599947,4.24961277408935,6.37408891307385,5.43968606049273,4.75037380011516,5.41184770826551,5.39768334932076,4.81708501080163,4.29968083411851,5.17427390591289,4.88542683619447,4.42547167202251,3.97627787173244,4.30323724289778,4.36579724959638,3.93800230308296,4.49043429138433,4.00311864171256,3.76893213580569,3.9064701382128,3.66391328459244,3.14619959178912,3.17609552946168,3.6466173787346,2.98585681123144,3.34719084222575
"32",0.0133627254509018,6.09217720494424,6.20171061039093,5.94485222412215,5.63668896185005,5.39217340641771,5.500061750075,6.41669572556624,5.58386327883968,5.2184655340402,5.81017288762361,5.60705847845247,4.36262486836772,6.49389502819511,5.57075760384656,4.88361462430701,5.51346792318053,5.49987408897876,4.92169263338903,4.41070030212982,5.31067987151477,5.02727670456957,4.54106255553676,4.0834161096454,4.40505486739861,4.4741104010408,4.029995259223,4.59219857178718,4.09490192921228,3.86745712317822,4.00173728869522,3.74529786489815,3.22425278018258,3.25258234907099,3.7333731316907,3.06317363518819,3.43730902440224
"33",0.0137615230460922,6.22866801309592,6.34593566302813,6.04321485738767,5.76159798118677,5.50321900413492,5.61853143983979,6.52017860406122,5.70279327017914,5.30668733936526,5.910472834647,5.72884975236021,4.47642426231613,6.6124254837233,5.70016333848024,5.01714524371582,5.61421564754024,5.60117637307078,5.02638497363219,4.5221491518932,5.44701662254317,5.16931750385037,4.65758291457049,4.19083960401973,4.50684256104525,4.58235293863493,4.12242664199234,4.69364564123969,4.18664043639863,3.96635318703366,4.09702072821164,3.82674839080207,3.30254391372726,3.32917736737843,3.81987746719087,3.14060060477302,3.52788862924826
"34",0.0141603206412826,6.36489200558316,6.49000951489075,6.13971259762276,5.88581679342761,5.61467580914073,5.73677269551997,6.62178310750832,5.82176611981871,5.39422446148484,6.00917820934014,5.85078808541434,4.59124935226756,6.72911443738511,5.82782460056481,5.15089073012003,5.71366981608847,5.70156742261966,5.13108306674185,4.6337732838924,5.58305842292232,5.31147006119104,4.77482106955727,4.29844146155546,4.60844315559102,4.6904033687097,4.21538189799243,4.79481629537158,4.27829320905634,4.06562198543297,4.19229583354324,3.90825184896361,3.38115065736431,3.40586202561418,3.90609836017357,3.2181242527908,3.6191070510711
"35",0.0145591182364729,6.50043077854444,6.63378731199341,6.2350502513119,6.00915201972207,5.72637177468469,5.8545808771498,6.72051928487157,5.94067285316294,5.48107924516649,6.1064360434633,5.97286873323096,4.70679972466042,6.84399591100096,5.95261415231805,5.28474339357315,5.81224782337462,5.80043576765388,5.23576868524857,4.74552278662944,5.71878218511935,5.45350474933374,4.89258161901913,4.40619219475921,4.70982628237135,4.7982420778022,4.30863227751329,4.8956873846824,4.3697701268889,4.16534434181615,4.28743646102857,3.98980283931795,3.4599413198479,3.4826199981112,3.99174406781283,3.29569001094773,3.71066893477195
"36",0.0149579158316633,6.63543034730249,6.77725495335781,6.3292634460375,6.13173380922051,5.8383058046117,5.97185624936295,6.81740247824777,6.05948564810704,5.5669157290573,6.20223709300459,6.09507100199179,4.82292282521756,6.9574361290168,6.07505081568261,5.41851371115202,5.90993371638897,5.89822065782185,5.34040250564522,4.85735374828497,5.8541334006183,5.59528046310825,5.01090412622027,4.5139684406416,4.81096079256024,4.90583279590564,4.4021574284064,4.9959329934799,4.46090936349495,4.26529858804227,4.38237970729277,4.07137695388089,3.53887210750811,3.55939031287379,4.07690912972312,3.37328751334151,3.80255293976074
"37",0.0153567134268537,6.76985903783265,6.9203071402761,6.42182887724869,6.25351478583955,5.95056476661822,6.08866832292664,6.91241852669802,6.17804933880173,5.65202605192324,6.29619821303805,6.21739942152156,4.9395938104745,7.06934567986516,6.19531792873331,5.55211983877988,6.00614444845221,5.99497415488742,5.44491596993219,4.96913108950236,5.98896157390348,5.73672031775721,5.12985965924036,4.6216742864022,4.91173396717147,5.01294562338174,4.49600429318098,5.09568441496273,4.5517256019616,4.36546627154491,4.47711394428396,4.1529538483058,3.61795714545625,3.63613913811503,4.16159167307974,3.45090517044596,3.89479425417768
"38",0.0157555110220441,6.90333468395263,7.06257929972952,6.51291819236844,6.37397935351346,6.06312804887691,6.2048718796578,7.0047432315405,6.29628318336003,5.73649699119202,6.38838788764648,6.33991515178923,5.0569491793799,7.1788098067324,6.31306563236634,5.68548571101043,6.1012354981929,6.09043624288624,5.54930933066238,5.08079881505935,6.12301926425605,5.8776493983752,5.24915231622478,4.72927792648028,5.01194903362257,5.1196100694483,4.59006636739441,5.19494966670767,4.64217805347935,4.46587800745881,4.57150860091423,4.23452739436203,3.69715472917888,3.71285010790305,4.24562899054301,3.52851928178315,3.98735444415232
"39",0.0161543086172345,7.03579065147486,7.20423748626099,6.60286828502258,6.49330193310117,6.17592126932594,6.32012244583735,7.09466180194669,6.41419879044038,5.82025114991623,6.47910002205402,6.46260820034058,5.17464774321204,7.28673237540959,6.42724430053271,5.81831347144552,6.1953270207387,6.1843524136299,5.65356690819917,5.19232483899083,6.25643350117663,6.01769972414596,5.36875815508408,4.83656972515675,5.11169800399701,5.22583250111982,4.68426178160515,5.29346849495613,4.73203161698741,4.56643961316087,4.66541589107599,4.3160742657013,3.77640753447626,3.78944288734504,4.32880866896854,3.60611943565201,4.08010628517096
"40",0.0165531062124249,7.16738454331501,7.34524115592762,6.69146097245381,6.61156149834563,6.28895834312145,6.43468128715814,7.18264790898938,6.53167856703471,5.90312482912049,6.56833365933114,6.58546564160963,5.2926499648396,7.39310555715735,6.53895241418947,5.95057225006574,6.28810251749088,6.27716301750662,5.75754291972096,5.30345309371866,6.38916080138182,6.15698596794968,5.48874372237789,4.94352922619174,5.21094628290318,5.33154500753747,4.77856879875818,5.39116412951978,4.82123475609637,4.66709209142619,4.75892219861167,4.39758815665477,3.8557072129484,3.86591363916152,4.41133317869826,3.683699657576,4.17302909294066
"41",0.0169519038076152,7.29791668985689,7.48509228073783,6.77831407185199,6.72864442573077,6.40235672267083,6.54852397294537,7.26852444609405,6.64845250900469,5.98543736842645,6.65584568593352,6.70849641006994,5.41094798175815,7.49732180836111,6.6481561653964,6.08221953181903,6.37937363369547,6.36886070164541,5.86127825227548,5.41423670201001,6.52093025185645,6.29543704197966,5.60890780533654,5.05014865140536,5.3093756970752,5.4364255097761,4.87294526467931,5.48820347835372,4.90984560244528,4.76782084982973,4.85198799091094,4.4790673497476,3.93502679726645,3.94225533491609,4.4931792120913,3.76123808851275,4.26613646903606
"42",0.0173507014028056,7.42682611294105,7.62389077335613,6.86406374484249,6.84387295499226,6.51597038801439,6.66098635999191,7.35133165900437,6.76468354895094,6.06720367810715,6.74145200373078,6.83180310999275,5.52944598528949,7.59950951239669,6.75385155528595,6.21318304924459,6.46957039731535,6.45884992711726,5.96477031464993,5.52465005446851,6.65162810793723,6.43263324504993,5.72919260890058,5.1562519850593,5.40702003795075,5.54070014335713,4.96729766814637,5.58447616189502,4.99782603915452,4.8685866576627,4.94419812300093,4.56049801874785,4.0143308534578,4.01842275535119,4.57391638167361,3.83872988544212,4.35932673446539
"43",0.017749498997996,7.55460004239596,7.76173335668479,6.9487166483944,6.95781029371728,6.62979594536447,6.77249996794776,7.43220599372009,6.88034380824785,6.14824849358391,6.82558540564857,6.95534416872301,5.64801382229832,7.70012262209461,6.85625549235673,6.34299594577594,6.55868390067106,6.54755804542068,6.06792782455633,5.63448080326535,6.78143481585911,6.56841868565167,5.84956966066632,5.26165659470677,5.50395434310685,5.64434462915678,5.06160020444369,5.67953706360305,5.08471945394037,4.96933571082251,5.03582852753862,4.64185760204617,4.09361244103109,4.09433291333399,4.65376208520293,3.91617702306874,4.45256241201314
"44",0.0181482965931864,7.68120664274821,7.89834572055748,7.03157776848325,7.07042247891655,6.74391484320112,6.88308238399607,7.51115311654341,6.99493550239769,6.22871930884521,6.90824867292199,7.07911155022078,5.76661269100231,7.79909145703408,6.95601738315703,6.47178480516981,6.64590776765266,6.6351320005466,6.17063563561771,5.74360546158403,6.91031897091558,6.70298677206081,5.96992658647566,5.36649980611402,5.60010913918978,5.74715500721937,5.15577660949277,5.773789526827,5.17077265760006,5.07005409432646,5.12685899409118,4.72316251488964,4.17282575113906,4.17004420838895,4.73279683412383,3.99357601145957,4.54582079320459
"45",0.0185470941883768,7.80577989288106,8.03324628681209,7.11334808107795,7.18130727674546,6.85826641732714,6.99220988201634,7.58737179581473,7.10870263672455,6.30874988270649,6.98933587940416,7.20311559673811,5.88514686607081,7.89552567968873,7.05312543857328,6.59955324495984,6.73201205884948,6.72138704663651,6.27299016964933,5.85214327137671,7.03786685916823,6.83627555500316,6.09020734249665,5.47075401363762,5.69496011816915,5.84899648631538,5.24972436674302,5.86721688664466,5.25599391542386,5.17068406979828,5.21691784403683,4.80441044119904,4.25195851689079,4.24554795006443,4.81086166610515,4.07089007822498,4.63903298163695
"46",0.0189458917835671,7.92881618905122,8.1668954916541,7.19410735007622,7.29023480991727,6.97279320410548,7.09993460922622,7.66125287099125,7.22167953006482,6.38834518121553,7.06840740459188,7.32750701789032,6.00351716938782,7.9904170782329,7.14593867170347,6.72623839197442,6.81699355778632,6.8059701732247,6.37497501548792,5.96004790537613,7.16420031268515,6.96750796887731,6.2103868136832,5.57386014183616,5.78890557787005,5.95007958155854,5.3434481616442,5.95925419124012,5.34025091200438,5.27118844629362,5.30607670492722,4.88556529431643,4.33101415073531,4.32073107454766,4.88762418310177,4.14813945996016,4.73216895507085
