"","x","y"
"1",0.00099999999999989,0.955474372326247
"2",0.00190385806739974,1.15303149618596
"3",0.0028077161347996,1.37109708653255
"4",0.00371157420219945,1.60815931970994
"5",0.0046154322695993,1.86226844966467
"6",0.00551929033699915,2.13115071992753
"7",0.00642314840439901,2.41233208172584
"8",0.00732700647179886,2.70325922342434
"9",0.00823086453919871,3.00140619935521
"10",0.00913472260659857,3.30441301421669
"11",0.0100385806739984,3.60985701818558
"12",0.0109424387413983,3.91535596309014
"13",0.0118462968087981,4.21904490402726
"14",0.012750154876198,4.51916986672897
"15",0.0136540129435978,4.81405312368524
"16",0.0145578710109977,5.10207292690579
"17",0.0154617290783975,5.38166667186614
"18",0.0163655871457974,5.65136239025447
"19",0.0172694452131972,5.90983851257974
"20",0.0181733032805971,6.15600654412852
"21",0.0190771613479969,6.38910624263102
"22",0.0199810194153968,6.60813715422599
"23",0.0208848774827967,6.81337771461682
"24",0.0217887355501965,7.00639938019074
"25",0.0226925936175964,7.18854016585061
"26",0.0235964516849962,7.36149584666987
"27",0.0245003097523961,7.52717485467388
"28",0.0254041678197959,7.68753091214851
"29",0.0263080258871958,7.84439207451769
"30",0.0272118839545956,7.99930469685355
"31",0.0281157420219955,8.153408452395
"32",0.0290196000893953,8.30735431960191
"33",0.0299234581567952,8.46127194547682
"34",0.030827316224195,8.61467517276328
"35",0.0317311742915949,8.76657537449653
"36",0.0326350323589947,8.91575115166455
"37",0.0335388904263946,9.06080726241998
"38",0.0344427484937945,9.20030486037544
"39",0.0353466065611943,9.33286917908815
"40",0.0362504646285942,9.45728180337025
"41",0.037154322695994,9.57255371928804
"42",0.0380581807633939,9.67797672717617
"43",0.0389620388307937,9.77315203478532
"44",0.0398658968981936,9.85799602812912
"45",0.0407697549655934,9.93272445455912
"46",0.0416736130329933,9.99692740036563
"47",0.0425774711003931,10.0523824324908
"48",0.043481329167793,10.0999685453605
"49",0.0443851872351928,10.1406132220634
"50",0.0452890453025927,10.1752384542649
"51",0.0461929033699925,10.2047027544818
"52",0.0470967614373924,10.2297466039009
"53",0.0480006195047922,10.2509423620472
"54",0.0489044775721921,10.2686509341134
"55",0.049808335639592,10.2829890836898
"56",0.0507121937069918,10.2938127367433
"57",0.0516160517743917,10.3006064184548
"58",0.0525199098417915,10.3023918153966
"59",0.0534237679091914,10.29867609977
"60",0.0543276259765912,10.2886557172542
"61",0.0552314840439911,10.2716279759205
"62",0.0561353421113909,10.2470863984113
"63",0.0570392001787908,10.214792509659
"64",0.0579430582461906,10.1748159115849
"65",0.0588469163135905,10.1275398482013
"66",0.0597507743809903,10.0736347945312
"67",0.0606546324483902,10.0140070602283
"68",0.06155849051579,9.94973225115888
"69",0.0624623485831899,9.88187904246522
"70",0.0633662066505897,9.81184414630558
"71",0.0642700647179896,9.74094340885147
"72",0.0651739227853894,9.6702061717338
"73",0.0660777808527893,9.60050249464056
"74",0.0669816389201892,9.53249285723711
"75",0.067885496987589,9.46658049731053
"76",0.0687893550549889,9.40287284615698
"77",0.0696932131223887,9.34115996918921
"78",0.0705970711897886,9.28091725056179
"79",0.0715009292571884,9.22133677160057
"80",0.0724047873245883,9.16138720771188
"81",0.0733086453919881,9.09966843966595
"82",0.074212503459388,9.03488533789898
"83",0.0751163615267878,8.96595382864647
"84",0.0760202195941877,8.89188262748119
"85",0.0769240776615875,8.81184936434907
"86",0.0778279357289874,8.72521953508511
"87",0.0787317937963872,8.63156107069181
"88",0.0796356518637871,8.5306630988723
"89",0.080539509931187,8.42256373423936
"90",0.0814433679985868,8.30758628018521
"91",0.0823472260659867,8.18637711963311
"92",0.0832510841333865,8.05993303576958
"93",0.0841549422007864,7.92941783865602
"94",0.0850588002681862,7.7970947282571
"95",0.0859626583355861,7.66481700361072
"96",0.0868665164029859,7.53438154842891
"97",0.0877703744703858,7.40733682685884
"98",0.0886742325377856,7.28479824034826
"99",0.0895780906051855,7.16730148064135
"100",0.0904819486725853,7.05471917408166
"101",0.0913858067399852,6.94625906115419
"102",0.092289664807385,6.840551814755
"103",0.0931935228747849,6.73582431171451
"104",0.0940973809421847,6.63006683176617
"105",0.0950012390095846,6.52113042627893
"106",0.0959050970769845,6.40790216250121
"107",0.0968089551443843,6.28986648161754
"108",0.0977128132117842,6.16723434817844
"109",0.098616671279184,6.0408875431939
"110",0.0995205293465839,5.91223103825943
"111",0.100424387413984,5.78298145058232
"112",0.101328245481384,5.65492733398584
"113",0.102232103548783,5.52969919489844
"114",0.103135961616183,5.40858370785088
"115",0.104039819683583,5.29240814282846
"116",0.104943677750983,5.18176725555911
"117",0.105847535818383,5.07648314635512
"118",0.106751393885783,4.97580707555221
"119",0.107655251953183,4.87917749092734
"120",0.108559110020582,4.78607995182162
"121",0.109462968087982,4.69613953979355
"122",0.110366826155382,4.60916380779312
"123",0.111270684222782,4.52513565112834
"124",0.112174542290182,4.44416274226413
"125",0.113078400357582,4.36639561246147
"126",0.113982258424982,4.29192984998054
"127",0.114886116492381,4.22070914729607
"128",0.115789974559781,4.15261356449369
"129",0.116693832627181,4.08677672913543
"130",0.117597690694581,4.02218408053618
"131",0.118501548761981,3.95770260621515
"132",0.119405406829381,3.89210940000849
"133",0.12030926489678,3.82421838411747
"134",0.12121312296418,3.75301431246216
"135",0.12211698103158,3.67777745231842
"136",0.12302083909898,3.59818268992279
"137",0.12392469716638,3.51435902491897
"138",0.12482855523378,3.42689942977862
"139",0.12573241330118,3.33681664642371
"140",0.126636271368579,3.24550543175507
"141",0.127540129435979,3.15476375277328
"142",0.128443987503379,3.06605384253272
