locus_radius:0.01,nuclear_radius:1.0,bound_zone_thickness:0.18350341907227397,bound_to_bound:0,unbound_to_bound:0,dt:1,
URA3_FLE_BOUNDARY_GAMALPHtest
X,Y,is_bound
0.04480365536836706,-0.7223026833600792,0
0.0848976724965961,-0.591378689684229,0
0.1872573234384008,-0.6429716191069853,0
0.20167514794921296,-0.5888416852792169,0
0.16137214374954167,-0.6079119935027631,0
0.22169604383142721,-0.5631291758752738,0
0.13704858636235262,-0.6468311904806107,0
0.1606909543875296,-0.503495531209965,0
0.18537496908394518,-0.5804043256342162,0
0.11490428519921954,-0.6149668983141423,0
0.15217161762534037,-0.5768517648807225,0
0.03149774974695978,-0.42506999991668326,0
0.0644382936575216,-0.3779632660996265,0
0.12549440993730737,-0.3383716928443537,0
0.04370923322613231,-0.43087484732133,0
0.08971115149531733,-0.380245808220912,0
0.05017086914449963,-0.3523744827111502,0
0.1104622106846455,-0.4504327927448186,0
0.04274882489575767,-0.3740725775368461,0
0.11443358340390027,-0.39695131282723434,0
-0.10896536302292835,-0.41045513735550443,0
-0.061099020086737565,-0.4456874939041175,0
-0.014210648045747898,-0.4750241672290156,0
-0.004409455810385984,-0.34383714411998334,0
0.09835230404447833,-0.3462952903617697,0
-0.0684386999884757,-0.29097113154406384,0
0.0023362803447452146,-0.40660347360587545,0
-0.03809810709538044,-0.5238323834847988,0
-0.008002478383439003,-0.5966506462590749,0
-0.09544253489306831,-0.6641086457515648,0
-0.14253528542676447,-0.6984722300823414,0
-0.28073214671159974,-0.6484197525865917,0
-0.17336917836608404,-0.6153471760741991,0
-0.16899170612871336,-0.5280489259550958,0
-0.19240461096126255,-0.5790650777273062,0
-0.2897399029109286,-0.6749963309382478,0
-0.2927324590011486,-0.6899356841807307,0
-0.42441702813805277,-0.7500005578134202,0
-0.30971171862430685,-0.80994845557992,0
-0.27269123876120466,-0.8299128966034841,0
-0.14193428256200932,-0.8397942325466595,0
-0.17437555761895682,-0.8431971974804895,0
-0.13025674080724664,-0.9313156043142568,0
-0.0891562489707601,-0.9188652100111784,0
-0.12682644248626151,-0.9120359334640403,0
-0.2555113982318205,-0.9153422900401922,0
-0.1708871397967749,-0.9189415422151226,0
-0.17415216593531996,-0.8596803142344192,0
-0.1490468985662012,-0.7741495822281856,0
-0.22518233191216086,-0.9077143212115295,0
-0.18037518124394794,-0.9493790354672644,0
-0.06828058997762226,-0.8656885330572623,0
-0.029051692475951178,-0.8384450380410314,0
-0.09904814583811888,-0.7883043820122198,0
-0.09363653471081708,-0.7839503547315056,0
-0.057120472162883594,-0.681537002424516,0
0.09670523479111953,-0.7872357414846949,0
-0.024517237144406248,-0.7729424412807706,0
0.020422872645846808,-0.6902980902274981,0
0.0021683900683397463,-0.7042061280334334,0
0.0013068287709120763,-0.799080890624443,0
-0.10825334198877205,-0.7652875887376348,0
0.0341266624558418,-0.7432723207178871,0
-0.04946184162958961,-0.9885777577938134,0
-0.12752888639462595,-0.7136642254673693,0
0.03266246574722875,-0.7829343274055426,0
0.026406863871523634,-0.7719952981474334,0
-0.02953276398470151,-0.7870496880338292,0
-0.17252629119894652,-0.6620248814322608,0
-0.05871077325204174,-0.8908350348528749,0
-0.034117596322554525,-0.8247164684909436,0
-0.10050568136447545,-0.9321308715731008,0
-0.058567046922989925,-0.9230209064741308,0
0.0013306094351257375,-0.8919767751611359,0
-0.17322405799538004,-0.8750016408681619,0
-0.14209899561360573,-0.796379304400627,0
-0.18054217715041146,-0.7171383875642332,0
-0.15443551176038928,-0.8232981545181624,0
-0.12284836325644569,-0.8772926518801234,0
-0.18484695801079404,-0.8965510125414817,0
-0.07958713048450007,-0.9700492295467026,0
-0.09907815896795549,-0.8841109232696677,0
-0.0563597231848553,-0.8310478076430146,0
-0.08785864379712144,-0.8755558275274103,0
-0.04215734353020112,-0.8292361213933382,0
-0.06936904250538263,-0.773671649255771,0
-0.08170068097438729,-0.711925898448639,0
-0.07756280765234386,-0.7714752976206817,0
-0.07025098284085676,-0.7817292977693236,0
0.06943363287051352,-0.7477753529167829,0
-0.023382174885438547,-0.8653259124053254,0
-0.06740078157249285,-0.798840067615729,0
-0.008162290294662478,-0.9248553037649663,0
-0.05541961391861748,-0.7901130164309045,0
0.030024967611622766,-0.8354523380969823,0
-0.11115824970745128,-0.8897256293748833,0
-0.06357386820890083,-0.8227079727621238,0
-0.08962718957932653,-0.8146309069676694,0
-0.19088619029609666,-0.7368721721371622,0
-0.2244627118987891,-0.8183199583195621,0
-0.18437885156481162,-0.8510138592653986,0
-0.2983619035604087,-0.7207378178448861,0
-0.23517962971202774,-0.7975842488453695,0
-0.17416835955452473,-0.7147429618510434,0
-0.2233692249628684,-0.7115435732854462,0
-0.2218595725478462,-0.6204616429259756,0
-0.174470416777956,-0.5905467653854088,0
-0.27013993241068757,-0.7700726768187715,0
-0.18111683428231146,-0.7557902724855773,0
-0.13442482271157047,-0.843631382511405,0
-0.21364522401105396,-0.8410064756590234,0
0.00825983480139278,-0.9277865714382015,0
-0.14653106125476686,-0.9409274709692617,0
0.016526742021006402,-0.8673323468751474,0
-0.11179345887735206,-0.8928691664201137,0
-0.13260477279643057,-0.8282758379782768,0
-0.20991255528596942,-0.7635336660733896,0
-0.22356808177849308,-0.7280118752268827,0
-0.17165923491729412,-0.7956964856160496,0
-0.17429937396772055,-0.9208066497865497,0
-0.17928411837559674,-0.8103167768294753,0
-0.2582321163678266,-0.7702865639591607,0
-0.2371073525965635,-0.5939962798874419,0
-0.24677241985105675,-0.62790676843293,0
-0.4320544061666709,-0.5418627139416164,0
-0.3803719399930444,-0.6618236611312018,0
-0.35649588567751334,-0.7600306153887646,0
-0.33804028055626734,-0.7242272258139988,0
-0.34326817966003287,-0.6540292487502853,0
-0.448671898195497,-0.6969443351800148,0
-0.37453437665584366,-0.6204511979990892,0
-0.30127913241829946,-0.7564640389746117,0
-0.4262633751645161,-0.7916086981099701,0
-0.29913353899163697,-0.7658687823945218,0
